年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street,date
10511(實價),透天厝,嘉義市嘉義市大聖路211~240號,9.3,4房/2廳/3衛,1 /共3層,59.55,37.49,--,#NAME?,14.3,851萬,600台灣嘉義市西區大聖路156-230號,23.4615405,120.4177581,劉厝里,2016/11/1
10508(實價),透天厝,嘉義市嘉義市大聖路181~210號,2.3,4房/3廳/6衛,1 /共4層,94.5,63.05,--,#NAME?,19.6,1850萬,600台灣嘉義市西區大聖路156號,23.4617412,120.4184082,劉厝里,2016/8/1
10502(實價),透天厝,嘉義市嘉義市大聖路181~210號,1.8,6房/2廳/4衛,1 /共4層,61.85,36.55,--,#NAME?,20.5,1266萬,600台灣嘉義市西區大聖路156號,23.4617412,120.4184082,劉厝里,2016/2/1
10506(實價),透天厝,嘉義市嘉義市大聖路1~30號,3.7,4房/2廳/4衛,1 /共4層,73.8,31.9,--,#NAME?,18.3,1350萬,600台灣嘉義市西區大聖路2號,23.4618956,120.4219081,劉厝里,2016/6/1
10505(實價),透天厝,嘉義市嘉義市大聖路121~150號,5.9,4房/2廳/4衛,1 /共4層,58.11,29.97,--,#NAME?,18.1,1050萬,600台灣嘉義市西區大聖路47-137號,23.4616639,120.4193799,劉厝里,2016/5/1
10509(實價),透天厝,嘉義市嘉義市大賢路31~60號,1.9,4房/2廳/5衛,1 /共4層,85.31,42.4,--,#NAME?,16.6,1420萬,600台灣嘉義市西區大賢路31號,23.4625512,120.4161313,劉厝里,2016/9/1
10506(實價),華廈,嘉義市嘉義市中山路481~510號,32.8,2房/1廳/1衛,4 /共8層,22.43,2.92,--,#NAME?,10.9,245萬,600台灣嘉義市西區中山路471-495號,23.4795113,120.4454144,番社里,2016/6/1
10507(實價),套房,嘉義市嘉義市中正路391~420號,20.3,1房/1廳/1衛,8 /共11層,8.94,0.39,--,#NAME?,7.6,68萬,600台灣嘉義市西區中正路383-399號,23.4788021,120.4495005,文化里,2016/7/1
10506(實價),套房,嘉義市嘉義市中正路391~420號,20.3,1房/1廳/1衛,11 /共11層,9.24,0.41,--,#NAME?,7.6,70萬,600台灣嘉義市西區中正路383-399號,23.4788021,120.4495005,文化里,2016/6/1
10506(實價),套房,嘉義市嘉義市中正路391~420號,20.3,1房/1廳/1衛,11 /共11層,8.98,0.37,--,#NAME?,7.3,66萬,600台灣嘉義市西區中正路383-399號,23.4788021,120.4495005,文化里,2016/6/1
10504(實價),套房,嘉義市嘉義市中正路391~420號,20.1,1房/0廳/1衛,7 /共11層,8.96,0.39,--,#NAME?,8,72萬,600台灣嘉義市西區中正路383-399號,23.4788021,120.4495005,文化里,2016/4/1
10502(實價),套房,嘉義市嘉義市中正路391~420號,19.9,1房/0廳/1衛,11 /共11層,9.21,0.41,--,#NAME?,7.6,70萬,600台灣嘉義市西區中正路383-399號,23.4788021,120.4495005,文化里,2016/2/1
10501(實價),套房,嘉義市嘉義市中正路391~420號,19.8,1房/0廳/1衛,11 /共11層,9.83,0.41,--,#NAME?,6.9,68萬,600台灣嘉義市西區中正路383-399號,23.4788021,120.4495005,文化里,2016/1/1
10512(實價),華廈,嘉義市嘉義市中正路451~480號,21.8,3房/2廳/2衛,6 /共6層,38.29,6.36,--,#NAME?,11.4,436萬,600台灣嘉義市西區中正路484-486號,23.4787857,120.4480872,文化里,2016/12/1
10504(實價),華廈,嘉義市嘉義市中正路451~480號,21.1,3房/2廳/2衛,3 /共6層,41.45,6.83,--,#NAME?,10.1,420萬,600台灣嘉義市西區中正路484-486號,23.4787857,120.4480872,文化里,2016/4/1
10511(實價),透天厝,嘉義市嘉義市中正路541~570號,67.8,3房/1廳/2衛,1 /共1層,42.7,88.63,--,#NAME?,30.4,1300萬,600台灣嘉義市西區中正路541號,23.4788049,120.4459806,西榮里,2016/11/1
10503(實價),店面(店鋪),嘉義市嘉義市中正路571~600號,69.6,3房/1廳/2衛,1 /共2層,41.22,42.65,--,#NAME?,27.9,1151萬,600台灣嘉義市西區中正路592-602號,23.4787701,120.4453288,西榮里,2016/3/1
10501(實價),透天厝,嘉義市嘉義市中正路132巷1~30號,55.9,3房/2廳/1衛,1 /共2層,23.85,14.22,--,#NAME?,5.9,140萬,600台灣嘉義市西區中正路732-1號,23.4785841,120.4419921,書院里,2016/1/1
10503(實價),辦公商業大樓,嘉義市嘉義市中興路121~150號,19.5,2房/1廳/2衛,3 /共12層,111.11,10.03,--,#NAME?,11.1,1232萬,600台灣嘉義市西區中興路125號,23.4820712,120.4366963,竹圍里,2016/3/1
10501(實價),透天厝,嘉義市嘉義市中興路121~150號,35.8,4房/2廳/3衛,1 /共4層,116.35,48.1,--,#NAME?,14.6,1700萬,600台灣嘉義市西區中興路125號,23.4820712,120.4366963,竹圍里,2016/1/1
10506(實價),華廈,嘉義市嘉義市中興路31~60號,27.8,1房/0廳/1衛,4 /共10層,11.66,1.07,--,#NAME?,9.4,110萬,600台灣嘉義市西區中興路21號,23.4803298,120.4392574,後驛里,2016/6/1
10501(實價),店面(店鋪),嘉義市嘉義市中興路241~270號,29.3,5房/2廳/3衛,1 /共3層,79.22,34.49,--,#NAME?,24,1900萬,600台灣嘉義市西區中興路270號,23.4823524,120.4325298,竹圍里,2016/1/1
10501(實價),透天厝,嘉義市嘉義市中興路271巷2弄31~60號,12.3,4房/2廳/3衛,1 /共4層,52.5,25.58,--,#NAME?,15,785萬,600台灣嘉義市西區中興路271巷2弄30-32號,23.4816034,120.4323733,福全里,2016/1/1
10511(實價),住宅大樓,嘉義市嘉義市中興路331~360號,21.3,2房/2廳/2衛,1 /共19層,78.03,7.67,--,#NAME?,10.6,828萬,600台灣嘉義市西區中興路331號,23.481905,120.431392,福全里,2016/11/1
10512(實價),透天厝,嘉義市嘉義市五顯街53巷1~30號,54.7,0房/0廳/0衛,1 /共1層,11.25,14.82,--,#NAME?,16.6,187萬,600台灣嘉義市西區五顯街102號,23.4856704,120.4450691,北榮里,2016/12/1
10512(實價),華廈,嘉義市嘉義市五顯街151~180號,27.1,3房/2廳/1衛,7 /共7層,43.51,8.65,--,#NAME?,7.4,320萬,600台灣嘉義市西區五顯街111號,23.4868272,120.4446828,北榮里,2016/12/1
10509(實價),店面(店鋪),嘉義市嘉義市五顯街91~120號,25.3,3房/2廳/3衛,1 /共3層,23.07,13.92,--,#NAME?,21.7,500萬,600台灣嘉義市西區五顯街91號,23.4862859,120.4448327,北榮里,2016/9/1
10511(實價),透天厝,嘉義市嘉義市仁愛一街31~60號,1.4,4房/3廳/6衛,1 /共4層,101.2,50.22,--,#NAME?,20.8,2100萬,600台灣嘉義市西區仁愛一街60號,23.4675846,120.4411951,自強里,2016/11/1
10503(實價),透天厝,嘉義市嘉義市仁愛一街31~60號,0.8,4房/3廳/6衛,1 /共4層,100.91,51.73,--,#NAME?,21.8,2200萬,600台灣嘉義市西區仁愛一街60號,23.4675846,120.4411951,自強里,2016/3/1
10512(實價),透天厝,嘉義市嘉義市仁愛二街1~30號,33,4房/2廳/2衛,1 /共3層,38.78,19.97,--,#NAME?,14.6,568萬,600台灣嘉義市西區仁愛二街31號,23.4673548,120.4421919,自強里,2016/12/1
10512(實價),住宅大樓,嘉義市嘉義市志昇街31~60號,12.1,3房/2廳/2衛,4 /共14層,55.55,11.43,--,#NAME?,9.4,520萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里,2016/12/1
10512(實價),住宅大樓(含車位),嘉義市嘉義市志昇街1~30號,12.1,3房/2廳/2衛,14 /共14層,55.55,11.43,--,#NAME?,9,502萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里,2016/12/1
10511(實價),住宅大樓(含車位),嘉義市嘉義市志昇街31~60號,12,3房/2廳/2衛,2 /共14層,55.55,11.43,--,#NAME?,9.4,520萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里,2016/11/1
10511(實價),透天厝,嘉義市嘉義市志昇街31~60號,10.7,4房/2廳/3衛,1 /共4層,72.45,40.42,--,#NAME?,12.2,883萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里,2016/11/1
10510(實價),住宅大樓(含車位),嘉義市嘉義市志昇街1~30號,11.9,3房/2廳/2衛,14 /共14層,55.55,11.43,--,#NAME?,9.8,542萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里,2016/10/1
10510(實價),住宅大樓(含車位),嘉義市嘉義市志昇街1~30號,11.9,3房/2廳/2衛,5 /共14層,55.55,11.43,--,#NAME?,9.6,535萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里,2016/10/1
10510(實價),住宅大樓(含車位),嘉義市嘉義市志昇街31~60號,11.9,3房/2廳/2衛,13 /共14層,55.55,11.43,--,#NAME?,9.5,525萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里,2016/10/1
10508(實價),住宅大樓(含車位),嘉義市嘉義市志昇街31~60號,11.8,3房/1廳/2衛,3 /共14層,55.55,11.43,--,#NAME?,9.5,530萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里,2016/8/1
10506(實價),透天厝,嘉義市嘉義市志昇街31~60號,10.3,7房/2廳/7衛,1 /共5層,70.29,33.16,--,#NAME?,18,1265萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里,2016/6/1
10505(實價),住宅大樓(含車位),嘉義市嘉義市志昇街1~30號,11.5,3房/2廳/2衛,10 /共14層,55.55,11.43,--,#NAME?,9.4,520萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里,2016/5/1
10504(實價),住宅大樓,嘉義市嘉義市志昇街1~30號,11.4,3房/1廳/2衛,10 /共14層,31.11,6.4,--,#NAME?,6.4,200萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里,2016/4/1
10504(實價),住宅大樓,嘉義市嘉義市志昇街31~60號,11.4,3房/2廳/2衛,3 /共14層,55.55,11.43,--,#NAME?,9.4,520萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里,2016/4/1
10503(實價),住宅大樓(含車位),嘉義市嘉義市志昇街1~30號,11.3,3房/1廳/2衛,5 /共14層,55.55,11.43,--,#NAME?,9.4,520萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里,2016/3/1
10501(實價),住宅大樓,嘉義市嘉義市志昇街31~60號,11.2,2房/1廳/1衛,1 /共14層,55.55,11.43,--,#NAME?,6.1,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里,2016/1/1
10501(實價),住宅大樓,嘉義市嘉義市志昇街1~30號,11.2,3房/2廳/2衛,8 /共14層,55.55,11.43,--,#NAME?,8.1,450萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里,2016/1/1
10510(實價),透天厝,嘉義市嘉義市仁愛路181~210號,10.6,4房/2廳/4衛,1 /共4層,63.66,32.35,--,#NAME?,18.5,1180萬,600台灣嘉義市西區仁愛路181號,23.4702013,120.4426195,自強里,2016/10/1
10512(實價),透天厝,嘉義市嘉義市仁愛路201巷1~30號,1.5,4房/3廳/6衛,1 /共5層,116.48,56.79,--,#NAME?,27.9,3250萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/12/1
10512(實價),透天厝,嘉義市嘉義市仁愛路201巷1~30號,1.5,5房/2廳/6衛,1 /共5層,98.79,49.1,--,#NAME?,29.4,2900萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/12/1
10511(實價),住宅大樓(含車位),嘉義市嘉義市仁愛路240巷1~30號,12.1,3房/2廳/2衛,6 /共14層,56.39,10.54,--,#NAME?,8,450萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/11/1
10511(實價),透天厝,嘉義市嘉義市仁愛路261巷1~30號,51,4房/1廳/1衛,1 /共2層,19.7,19.97,--,#NAME?,12.7,250萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/11/1
10511(實價),住宅大樓,嘉義市嘉義市仁愛路240巷1~30號,12.1,3房/2廳/3衛,8 /共14層,56.39,10.54,--,#NAME?,9.7,545萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/11/1
10510(實價),透天厝,嘉義市嘉義市仁愛路201巷1~30號,1.3,6房/2廳/6衛,1 /共5層,116.48,54.96,--,#NAME?,30.1,3508萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/10/1
10510(實價),住宅大樓,嘉義市嘉義市仁愛路240巷1~30號,12,3房/1廳/2衛,10 /共14層,56.39,10.54,--,#NAME?,6,337萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/10/1
10510(實價),住宅大樓,嘉義市嘉義市仁愛路240巷1~30號,12,3房/1廳/2衛,1 /共14層,56.2,10.54,--,#NAME?,6,336萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/10/1
10510(實價),住宅大樓,嘉義市嘉義市仁愛路240巷1~30號,12,3房/1廳/2衛,14 /共14層,56.57,10.57,--,#NAME?,6,338萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/10/1
10507(實價),住宅大樓(含車位),嘉義市嘉義市仁愛路240巷1~30號,11.8,3房/2廳/2衛,8 /共14層,56.39,10.54,--,#NAME?,8.9,500萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/7/1
10506(實價),套房,嘉義市嘉義市仁愛路1~30號,24.8,1房/1廳/1衛,4 /共7層,14.16,2.54,--,#NAME?,9.7,138萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/6/1
10505(實價),住宅大樓,嘉義市嘉義市仁愛路240巷1~30號,11.6,3房/1廳/2衛,11 /共14層,56.39,10.54,--,#NAME?,6,337萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/5/1
10504(實價),住宅大樓(含車位),嘉義市嘉義市仁愛路240巷1~30號,11.5,3房/2廳/2衛,11 /共14層,56.2,10.36,--,#NAME?,9.6,538萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/4/1
10504(實價),住宅大樓(含車位),嘉義市嘉義市仁愛路240巷1~30號,11.5,3房/2廳/2衛,2 /共14層,56.39,10.54,--,#NAME?,9.5,538萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/4/1
10503(實價),套房,嘉義市嘉義市仁愛路1~30號,24.6,0房/0廳/0衛,7 /共7層,14.16,2.54,--,#NAME?,5.1,72萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/3/1
10503(實價),套房,嘉義市嘉義市仁愛路1~30號,24.6,1房/0廳/1衛,4 /共7層,14.16,2.54,--,#NAME?,8.5,120萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/3/1
10503(實價),住宅大樓(含車位),嘉義市嘉義市仁愛路240巷1~30號,11.4,3房/2廳/2衛,7 /共14層,56.39,10.54,--,#NAME?,9.2,520萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/3/1
10502(實價),住宅大樓,嘉義市嘉義市仁愛路240巷1~30號,11.3,3房/2廳/2衛,1 /共14層,56.14,10.33,--,#NAME?,5.4,302萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/2/1
10501(實價),住宅大樓(含車位),嘉義市嘉義市仁愛路240巷1~30號,11.3,3房/2廳/2衛,6 /共14層,56.2,10.54,--,#NAME?,8.9,500萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/1/1
10501(實價),住宅大樓(含車位),嘉義市嘉義市仁愛路240巷1~30號,11.3,3房/2廳/2衛,12 /共14層,56.14,10.33,--,#NAME?,9.8,550萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/1/1
10501(實價),住宅大樓,嘉義市嘉義市仁愛路240巷1~30號,11.3,3房/2廳/2衛,1 /共14層,56.57,10.57,--,#NAME?,6,338萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里,2016/1/1
10502(實價),透天厝,嘉義市嘉義市仁愛路261巷31~60號,41,4房/2廳/2衛,1 /共2層,31.48,23.29,--,#NAME?,14.3,450萬,600台灣嘉義市西區仁愛路261巷13號,23.4716217,120.4417404,垂楊里,2016/2/1
10505(實價),店面(店鋪),嘉義市嘉義市仁愛路271~300號,58.6,3房/2廳/2衛,1 /共2層,27.44,25.11,--,#NAME?,41.9,1150萬,600台灣嘉義市西區仁愛路300號,23.4713472,120.4427245,培元里,2016/5/1
10511(實價),透天厝,嘉義市嘉義市仁愛路301~330號,55.6,3房/1廳/1衛,1 /共1層,14.66,23.9,--,#NAME?,20.5,300萬,600台灣嘉義市西區仁愛路301號,23.4726532,120.4423741,垂楊里,2016/11/1
10505(實價),店面(店鋪),嘉義市嘉義市仁愛路361~390號,54.8,2房/1廳/1衛,1 /共2層,29.22,41.14,--,#NAME?,119.8,3500萬,600台灣嘉義市西區仁愛路361號,23.475585,120.4420634,書院里,2016/5/1
10512(實價),住宅大樓(含車位),嘉義市嘉義市仁愛路331~360號,20.9,3房/1廳/2衛,11 /共14層,29.5,2.91,--,#NAME?,10.8,320萬,600台灣嘉義市西區仁愛路398-410號,23.4736556,120.4424013,新富里,2016/12/1
10512(實價),套房,嘉義市嘉義市仁愛路331~360號,20.9,1房/1廳/1衛,12 /共14層,12.64,1.29,--,#NAME?,8.7,110萬,600台灣嘉義市西區仁愛路398-410號,23.4736556,120.4424013,新富里,2016/12/1
10512(實價),套房,嘉義市嘉義市仁愛路331~360號,20.9,1房/1廳/1衛,12 /共14層,12.59,1.24,--,#NAME?,9.5,120萬,600台灣嘉義市西區仁愛路398-410號,23.4736556,120.4424013,新富里,2016/12/1
10506(實價),住宅大樓,嘉義市嘉義市仁愛路331~360號,20.4,1房/1廳/1衛,12 /共14層,18.48,1.86,--,#NAME?,7.5,139萬,600台灣嘉義市西區仁愛路398-410號,23.4736556,120.4424013,新富里,2016/6/1
10502(實價),住宅大樓,嘉義市嘉義市仁愛路331~360號,20.1,1房/0廳/1衛,13 /共14層,18.48,1.86,--,#NAME?,10.3,190萬,600台灣嘉義市西區仁愛路398-410號,23.4736556,120.4424013,新富里,2016/2/1
10501(實價),套房,嘉義市嘉義市仁愛路331~360號,20,1房/1廳/1衛,12 /共14層,18.4,1.86,--,#NAME?,9.8,180萬,600台灣嘉義市西區仁愛路398-410號,23.4736556,120.4424013,新富里,2016/1/1
10503(實價),透天厝,嘉義市嘉義市仁愛路227巷61~90號,43.8,3房/1廳/1衛,1 /共2層,20.72,13.61,--,#NAME?,8.4,175萬,600台灣嘉義市西區仁愛路61號,23.4665246,120.4423671,自強里,2016/3/1
10512(實價),華廈,嘉義市嘉義市友竹街61~90號,0.2,3房/2廳/2衛,3 /共10層,37.65,9.62,--,#NAME?,13.8,520萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
10512(實價),華廈,嘉義市嘉義市友竹街61~90號,0.2,1房/1廳/1衛,7 /共10層,23.75,5.97,--,#NAME?,13.2,313萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
10512(實價),華廈,嘉義市嘉義市友竹街61~90號,0.2,3房/2廳/2衛,6 /共10層,37.65,9.62,--,#NAME?,13.9,525萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
10512(實價),透天厝,嘉義市嘉義市友竹街91~120號,0.2,4房/1廳/4衛,1 /共3層,196.1,93.79,--,#NAME?,16.1,3150萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
10512(實價),透天厝,嘉義市嘉義市友竹街91~120號,0.2,3房/1廳/4衛,1 /共3層,192.78,60.49,--,#NAME?,14.5,2790萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
10512(實價),華廈,嘉義市嘉義市友竹街61~90號,0.2,3房/2廳/2衛,7 /共10層,37.65,9.62,--,#NAME?,13,490萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
10512(實價),華廈,嘉義市嘉義市友竹街61~90號,0.2,3房/2廳/2衛,1 /共10層,30.22,7.8,--,#NAME?,13.9,420萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
10512(實價),華廈,嘉義市嘉義市友竹街61~90號,0.2,3房/2廳/2衛,10 /共10層,37.65,9.62,--,#NAME?,13.9,525萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
10512(實價),華廈,嘉義市嘉義市友竹街61~90號,0.2,3房/2廳/2衛,5 /共10層,38.92,9.99,--,#NAME?,13.4,522萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
10512(實價),華廈,嘉義市嘉義市友竹街61~90號,0.2,3房/2廳/2衛,6 /共10層,38.94,9.99,--,#NAME?,13.5,525萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
10512(實價),華廈,嘉義市嘉義市友竹街61~90號,0.2,3房/2廳/2衛,7 /共10層,38.94,9.99,--,#NAME?,13.6,530萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
10512(實價),華廈,嘉義市嘉義市友竹街61~90號,0.2,1房/1廳/1衛,5 /共10層,22.47,5.67,--,#NAME?,13.7,308萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
10512(實價),華廈,嘉義市嘉義市友竹街61~90號,0.2,1房/2廳/1衛,5 /共10層,23.6,6,--,#NAME?,13.7,323萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
10512(實價),華廈,嘉義市嘉義市友竹街61~90號,0.2,4房/2廳/2衛,3 /共10層,46.69,11.9,--,#NAME?,12.9,600萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
10512(實價),華廈,嘉義市嘉義市友竹街61~90號,0.2,3房/2廳/2衛,2 /共10層,38.9,9.99,--,#NAME?,13.3,518萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
10512(實價),華廈,嘉義市嘉義市友竹街61~90號,0.2,3房/2廳/2衛,9 /共10層,38.9,9.99,--,#NAME?,13.1,508萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
10512(實價),華廈,嘉義市嘉義市友竹街61~90號,0.2,1房/1廳/1衛,6 /共10層,23.6,6,--,#NAME?,13.1,310萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
10512(實價),華廈,嘉義市嘉義市友竹街61~90號,0.2,1房/1廳/1衛,7 /共10層,22.45,5.8,--,#NAME?,13.8,309萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
10512(實價),華廈,嘉義市嘉義市友竹街61~90號,0.2,4房/2廳/2衛,8 /共10層,46.8,11.31,--,#NAME?,13,610萬,600台灣嘉義市西區友竹街12號,23.4830526,120.4383302,竹圍里,2016/12/1
