年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street
10304(實價),住宅大樓,嘉義市嘉義市民權路31~60號,25.1,3房/1廳/3衛,0 /共3層,58.84,12.18,--,--萬,16.7萬,980萬,600台灣嘉義市東區民權路32號,23.4843151,120.4647076,王田里
10307(實價),套房,嘉義市嘉義市民權路31~60號,19.3,1房/1廳/1衛,7 /共7層,14.76,1.33,--,--萬,3.4萬,50萬,600台灣嘉義市東區民權路32號,23.4843151,120.4647076,王田里
10308(實價),華廈,嘉義市嘉義市民權路31~60號,19.3,2房/2廳/1衛,6 /共7層,34.75,3.34,--,--萬,9.3萬,323萬,600台灣嘉義市東區民權路32號,23.4843151,120.4647076,王田里
10310(實價),華廈,嘉義市嘉義市民權路31~60號,19.5,0房/0廳/0衛,--萬,125.89,16.94,--,--萬,2.4萬,300萬,600台灣嘉義市東區民權路32號,23.4843151,120.4647076,王田里
10312(實價),套房,嘉義市嘉義市民權路31~60號,19.7,1房/1廳/1衛,7 /共7層,10.36,0.98,--,--萬,7.2萬,75萬,600台灣嘉義市東區民權路32號,23.4843151,120.4647076,王田里
10302(實價),住宅大樓,嘉義市嘉義市民權路361~390號,16.9,2房/1廳/2衛,9 /共12層,35.43,2.3,--,--萬,6.4萬,227萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里
10304(實價),華廈,嘉義市嘉義市民權路361~390號,22.4,3房/1廳/2衛,4 /共8層,20.71,2.67,--,--萬,6萬,125萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里
10305(實價),華廈,嘉義市嘉義市民權路361~390號,22.5,1房/1廳/1衛,4 /共8層,13.04,1.69,--,--萬,5.4萬,70萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里
10305(實價),套房,嘉義市嘉義市民權路361~390號,22.5,2房/2廳/2衛,8 /共8層,12.63,1.98,--,--萬,12.7萬,160萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里
10305(實價),住宅大樓,嘉義市嘉義市民權路361~390號,17.2,2房/1廳/1衛,11 /共12層,31.29,1.69,--,--萬,7.5萬,235萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里
10305(實價),店面(店鋪),嘉義市嘉義市民權路361~390號,5.8,4房/2廳/4衛,4 /共4層,69.42,23.9,--,--萬,30.3萬,2100萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里
10306(實價),住宅大樓,嘉義市嘉義市民權路361~390號,17.3,0房/0廳/0衛,7 /共12層,454.44,41.2,--,--萬,6.6萬,3000萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里
10306(實價),華廈,嘉義市嘉義市民權路361~390號,22.6,2房/1廳/1衛,8 /共8層,10.1,1.69,--,--萬,6.9萬,70萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里
10306(實價),華廈,嘉義市嘉義市民權路361~390號,22.6,3房/1廳/2衛,3 /共8層,20.71,2.65,--,--萬,7.7萬,160萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里
10307(實價),華廈,嘉義市嘉義市民權路361~390號,22.7,1房/1廳/1衛,4 /共8層,15.68,2.03,--,--萬,6.4萬,100萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里
10310(實價),華廈,嘉義市嘉義市民權路361~390號,22.9,1房/1廳/1衛,6 /共8層,15.68,2.03,--,--萬,8萬,125萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里
10312(實價),住宅大樓,嘉義市嘉義市民權路361~390號,17.8,1房/1廳/1衛,10 /共12層,15.68,1.27,--,--萬,6.3萬,99萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里
10312(實價),套房,嘉義市嘉義市民權路361~390號,17.8,1房/0廳/1衛,9 /共12層,21.91,1.38,--,--萬,5.9萬,130萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里
10312(實價),住宅大樓,嘉義市嘉義市民權路361~390號,17.8,1房/0廳/1衛,10 /共12層,18.42,1.27,--,--萬,6.5萬,120萬,600台灣嘉義市東區民權路361號,23.4824481,120.4508026,中央里
10304(實價),公寓,嘉義市嘉義市民權路61~90號,33.5,0房/0廳/1衛,5 /共5層,18.4,7.38,--,--萬,8.2萬,150萬,600台灣嘉義市東區民權路90號,23.483832,120.4594724,中山里
10307(實價),公寓,嘉義市嘉義市民權路61~90號,33.8,2房/1廳/1衛,4 /共5層,18.46,7.99,--,--萬,7萬,130萬,600台灣嘉義市東區民權路90號,23.483832,120.4594724,中山里
10307(實價),公寓,嘉義市嘉義市民權路61~90號,33.8,2房/1廳/1衛,4 /共5層,18.4,7.26,--,--萬,7.9萬,145萬,600台灣嘉義市東區民權路90號,23.483832,120.4594724,中山里
10303(實價),透天厝,嘉義市嘉義市永安街1~30號,53.5,3房/2廳/1衛,1 /共1層,26.93,37.13,--,--萬,34.5萬,928萬,600台灣嘉義市東區永安街30號,23.4711037,120.4516251,豐年里
10304(實價),透天厝,嘉義市嘉義市永安街1~30號,43.3,1房/1廳/1衛,1 /共2層,7.12,1.21,--,--萬,14萬,100萬,600台灣嘉義市東區永安街30號,23.4711037,120.4516251,豐年里
10303(實價),透天厝,嘉義市嘉義市玉?街61~90號,2.3,0房/0廳/0衛,1 /共5層,81.9,28.87,--,--萬,17.3萬,1415萬,600台灣嘉義市東區玉峰街28號,23.4851457,120.4619545,太平里
10304(實價),透天厝,嘉義市嘉義市玉?街1~30號,35.8,3房/1廳/3衛,1 /共2層,73.85,96.19,--,--萬,27.1萬,2000萬,600台灣嘉義市東區玉峰街28號,23.4851457,120.4619545,太平里
10312(實價),透天厝,嘉義市嘉義市立仁路42巷1~30號,0.1,0房/0廳/0衛,1 /共4層,60.28,25.74,--,--萬,16.9萬,1018萬,600台灣嘉義市東區立仁路141-1號,23.4641073,120.4622139,芳安里
