年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street
10211(實價),住宅大樓,嘉義市嘉義市博東路151~180號,15.7,2房/1廳/1衛,6 /共22層,25.39,2.92,--,#NAME?,9萬,228萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,王田里
10212(實價),住宅大樓,嘉義市嘉義市博東路151~180號,15.8,3房/2廳/2衛,7 /共22層,44.63,5.6,--,#NAME?,8.2萬,368萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,王田里
10203(實價),透天厝,嘉義市嘉義市朝陽里7鄰朝陽街121~150號,47.6,5房/1廳/3衛,1 /共2層,31.31,29.04,--,#NAME?,17.9萬,560萬,600台灣嘉義市東區朝陽街123號,23.4756685,120.4580761,王田里
10210(實價),透天厝,嘉義市嘉義市朝陽里朝陽街31~60號,25.3,6房/1廳/2衛,1 /共2層,37.91,24.74,--,#NAME?,8.7萬,330萬,600台灣嘉義市東區朝陽街29號,23.4759874,120.4609443,王田里
10211(實價),透天厝,嘉義市嘉義市朝陽街49巷31~60號,51.9,3房/2廳/1衛,1 /共1層,9.96,13.31,--,#NAME?,18.1萬,180萬,600台灣嘉義市東區朝陽街29號,23.4759874,120.4609443,王田里
10205(實價),華廈,嘉義市嘉義市雅竹路1~30號,5.3,3房/1廳/2衛,8 /共11層,64.34,10.82,--,#NAME?,14.9萬,960萬,600台灣嘉義市東區雅竹路30號,23.4764591,120.4742352,王田里
10207(實價),華廈,嘉義市嘉義市雅竹路1~30號,5.4,3房/1廳/2衛,4 /共11層,46.58,7.34,--,#NAME?,13萬,605萬,600台灣嘉義市東區雅竹路30號,23.4764591,120.4742352,王田里
10208(實價),住宅大樓,嘉義市嘉義市雅竹路1~30號,5.5,2房/2廳/2衛,6 /共11層,43.04,6.96,--,#NAME?,11.6萬,500萬,600台灣嘉義市東區雅竹路30號,23.4764591,120.4742352,王田里
10208(實價),華廈,嘉義市嘉義市雅竹路1~30號,5.5,4房/2廳/2衛,8 /共11層,64.34,10.82,--,#NAME?,15.5萬,1000萬,600台灣嘉義市東區雅竹路30號,23.4764591,120.4742352,太平里
10212(實價),透天厝,嘉義市嘉義市雅竹路1~30號,0.1,7房/2廳/7衛,1 /共5層,135.07,49.31,--,#NAME?,17.8萬,2410萬,600台灣嘉義市東區雅竹路30號,23.4764591,120.4742352,東興里
10212(實價),透天厝,嘉義市嘉義市雅竹路1~30號,0.1,5房/2廳/5衛,1 /共4層,86.6,40.23,--,#NAME?,21.9萬,1900萬,600台灣嘉義市東區雅竹路30號,23.4764591,120.4742352,中山里
10208(實價),透天厝,嘉義市嘉義市雅竹路31~60號,24.8,8房/4廳/6衛,1 /共2層,116.12,99.52,--,#NAME?,22.3萬,2587萬,600台灣嘉義市東區雅竹路60號,23.4763003,120.4736085,中山里
10201(實價),華廈,嘉義市嘉義市雅竹路91~120號,18,2房/2廳/1衛,10 /共12層,32.56,3,--,#NAME?,7.7萬,250萬,600台灣嘉義市東區雅竹路92號,23.4757335,120.472771,太平里
10201(實價),住宅大樓,嘉義市嘉義市雅竹路91~120號,18,1房/1廳/1衛,5 /共12層,19.65,1.82,--,#NAME?,4.8萬,95萬,600台灣嘉義市東區雅竹路92號,23.4757335,120.472771,太平里
10209(實價),套房,嘉義市嘉義市雅竹路91~120號,18.7,1房/1廳/1衛,5 /共12層,19.65,1.82,--,#NAME?,5.1萬,100萬,600台灣嘉義市東區雅竹路92號,23.4757335,120.472771,太平里
10210(實價),透天厝,嘉義市嘉義市雅竹路91~120號,0.1,5房/2廳/5衛,1 /共4層,97.51,29.95,--,#NAME?,16.3萬,1590萬,600台灣嘉義市東區雅竹路92號,23.4757335,120.472771,太平里
10210(實價),透天厝,嘉義市嘉義市雅竹路91~120號,0.1,5房/2廳/5衛,1 /共5層,98.81,29.95,--,#NAME?,19.2萬,1900萬,600台灣嘉義市東區雅竹路92號,23.4757335,120.472771,興村里
10210(實價),透天厝,嘉義市嘉義市雅竹路91~120號,0.1,4房/2廳/4衛,1 /共4層,67.82,21.17,--,#NAME?,19.2萬,1300萬,600台灣嘉義市東區雅竹路92號,23.4757335,120.472771,興村里
10212(實價),住宅大樓,嘉義市嘉義市雅竹路91~120號,18.9,3房/2廳/2衛,4 /共12層,45.04,4.17,--,#NAME?,7.1萬,320萬,600台灣嘉義市東區雅竹路92號,23.4757335,120.472771,興村里
10205(實價),住宅大樓,嘉義市嘉義市圓福街118巷2弄121~150號,20,3房/1廳/2衛,1 /共15層,34.88,4.94,--,#NAME?,7.7萬,270萬,600台灣嘉義市東區圓福街118巷2弄108號,23.488141,120.467014,興村里
10205(實價),住宅大樓,嘉義市嘉義市圓福街118巷2弄121~150號,20,3房/2廳/2衛,7 /共15層,38.47,6.56,--,#NAME?,7.4萬,285萬,600台灣嘉義市東區圓福街118巷2弄108號,23.488141,120.467014,興村里
10206(實價),住宅大樓,嘉義市嘉義市圓福街118巷2弄121~150號,20.1,4房/2廳/2衛,9 /共15層,27.98,4.55,--,#NAME?,7.1萬,200萬,600台灣嘉義市東區圓福街118巷2弄108號,23.488141,120.467014,興村里
10211(實價),住宅大樓,嘉義市嘉義市圓福街118巷2弄121~150號,20.5,0房/0廳/0衛,9 /共15層,28.22,4.63,--,#NAME?,7.1萬,200萬,600台灣嘉義市東區圓福街118巷2弄108號,23.488141,120.467014,興村里
10212(實價),住宅大樓,嘉義市嘉義市圓福街118巷2弄121~150號,20.6,2房/2廳/2衛,13 /共15層,38.47,6.56,--,#NAME?,7萬,268萬,600台灣嘉義市東區圓福街118巷2弄108號,23.488141,120.467014,興村里
10212(實價),住宅大樓,嘉義市嘉義市圓福街118巷2弄121~150號,20.6,2房/2廳/2衛,2 /共15層,33.16,5.48,--,#NAME?,7.8萬,260萬,600台灣嘉義市東區圓福街118巷2弄108號,23.488141,120.467014,興村里
10203(實價),透天厝,嘉義市嘉義市圓福街118巷2弄1~30號,31.3,3房/2廳/2衛,1 /共2層,26.94,19.06,--,#NAME?,9.5萬,255萬,600台灣嘉義市東區圓福街118巷2弄13號,23.4885451,120.4664575,興村里
10208(實價),透天厝,嘉義市嘉義市東區圳頭里圓福街118巷2弄61~90號,23.5,4房/2廳/3衛,1 /共4層,55.69,27.23,--,#NAME?,4.5萬,250萬,600台灣嘉義市東區圓福街118巷2弄61號,23.488745,120.467621,興村里
10201(實價),華廈(含車位),嘉義市嘉義市圓福街1~30號,20.4,3房/2廳/2衛,8 /共10層,43.3,6.88,--,#NAME?,5.8萬,250萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,興村里
10203(實價),透天厝,嘉義市嘉義市圓福街1~30號,40.6,2房/2廳/2衛,1 /共2層,34.4,31.46,--,#NAME?,10.5萬,360萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,興村里
10203(實價),華廈,嘉義市嘉義市圓福街1~30號,19.3,3房/2廳/2衛,6 /共7層,33.69,6.22,--,#NAME?,7.7萬,260萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,興村里
10206(實價),透天厝,嘉義市嘉義市王田里7鄰圓福街1~30號,40.8,5房/4廳/3衛,1 /共2層,39.81,36.6,--,#NAME?,18.3萬,730萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,興村里
10207(實價),住宅大樓,嘉義市嘉義市圓福街1~30號,20.9,2房/1廳/1衛,1 /共10層,18.33,3.88,--,#NAME?,7.4萬,135萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,興村里
10208(實價),華廈,嘉義市嘉義市圓福街1~30號,21,3房/1廳/2衛,2 /共10層,38.7,7.42,--,#NAME?,8萬,310萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,興村里
10208(實價),透天厝,嘉義市嘉義市圓福街10巷1~30號,41,3房/2廳/2衛,1 /共2層,27.27,23.29,--,#NAME?,13.2萬,360萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,興村里
10211(實價),套房,嘉義市嘉義市圓福街1~30號,21.3,1房/1廳/1衛,5 /共10層,18.08,3.49,--,#NAME?,6.6萬,120萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,興村里
10211(實價),透天厝,嘉義市嘉義市圓福街1~30號,18.9,4房/2廳/3衛,1 /共5層,62.11,18.45,--,#NAME?,19.5萬,1212萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,興村里
10212(實價),透天厝,嘉義市嘉義市圓福街5巷1~30號,57.6,0房/0廳/0衛,1 /共1層,25.25,120.7,--,#NAME?,46.7萬,1180萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,興村里
10204(實價),住宅大樓,嘉義市嘉義市圓福街31~60號,20.7,3房/2廳/2衛,12 /共16層,43.55,7.67,--,#NAME?,8萬,350萬,600台灣嘉義市東區圓福街29號,23.4857489,120.4642247,興村里
10206(實價),華廈,嘉義市嘉義市圓福街31~60號,24.5,3房/2廳/1衛,3 /共7層,31.15,6.21,--,#NAME?,8.3萬,260萬,600台灣嘉義市東區圓福街29號,23.4857489,120.4642247,興村里
10204(實價),透天厝,嘉義市嘉義市圓福街80巷1~30號,32.1,6房/2廳/3衛,1 /共3層,41.82,25.41,--,#NAME?,9.2萬,385萬,600台灣嘉義市東區圓福街80巷78號,23.4866119,120.4647835,興村里
10208(實價),透天厝,嘉義市嘉義市圓福街80巷31~60號,41.3,4房/2廳/2衛,1 /共2層,28.6,20.57,--,#NAME?,16.3萬,465萬,600台灣嘉義市東區圓福街80巷78號,23.4866119,120.4647835,興村里
10204(實價),透天厝,嘉義市嘉義市王田里7鄰王田91~120號,40.3,4房/1廳/4衛,1 /共2層,30.63,32.06,--,#NAME?,14.6萬,446萬,600台灣嘉義市東區圓福街86號,23.4869794,120.4648553,興村里
10206(實價),透天厝,嘉義市嘉義市新生路241~270號,42.2,4房/1廳/3衛,1 /共2層,12.34,15.81,--,#NAME?,24.3萬,300萬,600台灣嘉義市東區新生路270號,23.485487,120.460798,興村里
10203(實價),住宅大樓,嘉義市嘉義市新生路271~300號,21.3,1房/1廳/1衛,7 /共7層,14.15,2.63,--,#NAME?,6.5萬,92萬,600台灣嘉義市東區新生路283號,23.4819207,120.4610279,興村里
10201(實價),透天厝,嘉義市嘉義市新生路301~330號,1.3,5房/2廳/3衛,1 /共4層,87.89,35.09,--,#NAME?,34.6萬,3040萬,600台灣嘉義市東區新生路301號,23.4827383,120.4609195,興村里
10208(實價),套房,嘉義市嘉義市新生路301~330號,17.5,1房/1廳/1衛,6 /共13層,16.46,2.15,--,#NAME?,12.2萬,200萬,600台灣嘉義市東區新生路301號,23.4827383,120.4609195,興村里
10201(實價),透天厝,嘉義市嘉義市新生路391~420號,36,4房/3廳/2衛,1 /共2層,39.41,66.55,--,#NAME?,0萬,2130萬,600台灣嘉義市東區新生路386號,23.4883349,120.4599886,興村里
10204(實價),透天厝,嘉義市嘉義市新生路631~660號,1.1,4房/2廳/4衛,1 /共3層,68.04,44.91,--,#NAME?,13.5萬,920萬,600台灣嘉義市東區新生路631號,23.4931611,120.4572237,興村里
10206(實價),華廈,嘉義市嘉義市新生路631~660號,19.8,3房/2廳/1衛,7 /共7層,28.4,5.01,--,#NAME?,10.6萬,302萬,600台灣嘉義市東區新生路631號,23.4931611,120.4572237,興村里
10212(實價),透天厝,嘉義市嘉義市新生路631~660號,1.8,3房/3廳/2衛,1 /共3層,68.22,60.94,--,#NAME?,14.7萬,1000萬,600台灣嘉義市東區新生路631號,23.4931611,120.4572237,興村里
10201(實價),透天厝,嘉義市嘉義市溪興街105巷1~30號,19.8,5房/2廳/4衛,1 /共5層,65.83,20.27,--,#NAME?,9.1萬,600萬,600台灣嘉義市東區溪興街105巷30號,23.4546714,120.4580874,興村里
10205(實價),住宅大樓,嘉義市嘉義市溪興街105巷1~30號,16.3,2房/1廳/1衛,2 /共14層,27.09,2.99,--,#NAME?,5.7萬,155萬,600台灣嘉義市東區溪興街105巷30號,23.4546714,120.4580874,興村里
10206(實價),住宅大樓,嘉義市嘉義市溪興街105巷1~30號,16.4,2房/1廳/2衛,6 /共14層,31.45,3.81,--,#NAME?,7.9萬,250萬,600台灣嘉義市東區溪興街105巷30號,23.4546714,120.4580874,興村里
10206(實價),住宅大樓,嘉義市嘉義市溪興街105巷1~30號,16.4,2房/1廳/1衛,2 /共14層,27.09,2.99,--,#NAME?,7.7萬,208萬,600台灣嘉義市東區溪興街105巷30號,23.4546714,120.4580874,興村里
10208(實價),住宅大樓,嘉義市嘉義市溪興街105巷1~30號,16.6,3房/2廳/2衛,10 /共14層,31.45,3.81,--,#NAME?,7.2萬,226萬,600台灣嘉義市東區溪興街105巷30號,23.4546714,120.4580874,興村里
10208(實價),住宅大樓,嘉義市嘉義市溪興街105巷1~30號,16.6,3房/2廳/2衛,12 /共14層,38.52,4.48,--,#NAME?,7.1萬,275萬,600台灣嘉義市東區溪興街105巷30號,23.4546714,120.4580874,興村里
10209(實價),住宅大樓,嘉義市嘉義市溪興街105巷31~60號,16.7,2房/1廳/1衛,9 /共14層,19.78,2,--,#NAME?,7.6萬,150萬,600台灣嘉義市東區溪興街105巷30號,23.4546714,120.4580874,興村里
10211(實價),住宅大樓,嘉義市嘉義市溪興街105巷31~60號,16.8,3房/2廳/2衛,11 /共14層,33.87,3.96,--,#NAME?,6.8萬,230萬,600台灣嘉義市東區溪興街105巷30號,23.4546714,120.4580874,興村里
10212(實價),住宅大樓,嘉義市嘉義市溪興街105巷1~30號,16.9,3房/1廳/2衛,12 /共14層,38.52,4.48,--,#NAME?,8.4萬,325萬,600台灣嘉義市東區溪興街105巷30號,23.4546714,120.4580874,興村里
10212(實價),住宅大樓,嘉義市嘉義市溪興街105巷1~30號,16.9,2房/1廳/1衛,6 /共14層,25.6,3.06,--,#NAME?,6.8萬,175萬,600台灣嘉義市東區溪興街105巷30號,23.4546714,120.4580874,興村里
10212(實價),住宅大樓,嘉義市嘉義市溪興街105巷31~60號,16.9,3房/2廳/2衛,11 /共14層,33.87,3.96,--,#NAME?,8.4萬,285萬,600台灣嘉義市東區溪興街105巷30號,23.4546714,120.4580874,興村里
10202(實價),住宅大樓,嘉義市嘉義市溪興街121~150號,20.2,3房/2廳/2衛,4 /共16層,56.8,5.67,--,#NAME?,5.1萬,290萬,600台灣嘉義市東區溪興街129號,23.4553335,120.4571337,興村里
10206(實價),住宅大樓,嘉義市嘉義市溪興街121~150號,20.5,3房/2廳/2衛,10 /共16層,43.85,4.61,--,#NAME?,7.9萬,345萬,600台灣嘉義市東區溪興街129號,23.4553335,120.4571337,興村里
10207(實價),住宅大樓,嘉義市嘉義市溪興街121~150號,20.6,3房/2廳/2衛,7 /共16層,30.04,3.03,--,#NAME?,8.7萬,260萬,600台灣嘉義市東區溪興街129號,23.4553335,120.4571337,興村里
10207(實價),住宅大樓(含車位),嘉義市嘉義市溪興街121~150號,20.6,4房/2廳/2衛,13 /共16層,56.87,4.61,--,#NAME?,5.1萬,288萬,600台灣嘉義市東區溪興街129號,23.4553335,120.4571337,興村里
10210(實價),住宅大樓,嘉義市嘉義市溪興街121~150號,20.8,3房/2廳/2衛,13 /共16層,32.95,3.3,--,#NAME?,6.1萬,200萬,600台灣嘉義市東區溪興街129號,23.4553335,120.4571337,新店里
10211(實價),住宅大樓,嘉義市嘉義市溪興街121~150號,20.9,3房/2廳/2衛,12 /共16層,45.97,3.49,--,#NAME?,6萬,275萬,600台灣嘉義市東區溪興街129號,23.4553335,120.4571337,新店里
10211(實價),住宅大樓,嘉義市嘉義市溪興街121~150號,20.9,3房/2廳/2衛,14 /共16層,24.37,3.23,--,#NAME?,7.2萬,176萬,600台灣嘉義市東區溪興街129號,23.4553335,120.4571337,新店里
10209(實價),透天厝,嘉義市嘉義市市溪興街6巷6弄1~30號,0.3,4房/2廳/4衛,1 /共4層,62.22,32.82,--,#NAME?,12.1萬,750萬,600台灣嘉義市東區溪興街151號,23.4549838,120.456704,新店里
10209(實價),透天厝,嘉義市嘉義市市溪興街6巷6弄1~30號,0.3,4房/2廳/4衛,1 /共4層,63.26,32.82,--,#NAME?,11.9萬,750萬,600台灣嘉義市東區溪興街151號,23.4549838,120.456704,後庄里
10209(實價),透天厝,嘉義市嘉義市市溪興街6巷1弄1~30號,0.3,4房/2廳/4衛,1 /共4層,63.3,34.08,--,#NAME?,11.9萬,755萬,600台灣嘉義市東區溪興街151號,23.4549838,120.456704,後庄里
10209(實價),透天厝,嘉義市嘉義市市溪興街6巷1弄1~30號,0.3,4房/2廳/4衛,1 /共4層,63.94,31.22,--,#NAME?,11.7萬,750萬,600台灣嘉義市東區溪興街151號,23.4549838,120.456704,新店里
10212(實價),透天厝,嘉義市嘉義市市溪興街6巷8弄1~30號,0.5,7房/2廳/7衛,1 /共5層,144.08,75.41,--,#NAME?,12.8萬,1850萬,600台灣嘉義市東區溪興街151號,23.4549838,120.456704,新店里
10201(實價),公寓,嘉義市嘉義市溪興街153巷12弄1~30號,30.2,3房/1廳/2衛,3 /共5層,33.04,9.95,--,#NAME?,3.5萬,116萬,600台灣嘉義市東區溪興街153巷12弄2號,23.4544102,120.456118,新店里
10205(實價),公寓,嘉義市嘉義市溪興街153巷12弄31~60號,28.2,3房/2廳/1衛,5 /共5層,29.31,8.77,--,#NAME?,3.4萬,100萬,600台灣嘉義市東區溪興街153巷12弄2號,23.4544102,120.456118,新店里
10206(實價),華廈,嘉義市嘉義市興村里溪興街153巷12弄1~30號,30.6,3房/1廳/2衛,3 /共5層,33.48,10.01,--,#NAME?,3.4萬,113萬,600台灣嘉義市東區溪興街153巷12弄2號,23.4544102,120.456118,新店里
10212(實價),公寓,嘉義市嘉義市溪興街153巷12弄1~30號,31.1,1房/1廳/1衛,4 /共5層,17.08,5.15,--,#NAME?,3.5萬,60萬,600台灣嘉義市東區溪興街153巷12弄2號,23.4544102,120.456118,新店里
10203(實價),華廈,嘉義市嘉義市溪興街153巷30弄31~60號,28.4,3房/2廳/2衛,1 /共5層,33.59,10.13,--,#NAME?,5.7萬,190萬,600台灣嘉義市東區溪興街153巷30弄16號,23.453869,120.4560725,新店里
10204(實價),套房,嘉義市嘉義市溪興街153巷30弄1~30號,30.4,1房/1廳/1衛,5 /共5層,17.08,5.15,--,#NAME?,2萬,35萬,600台灣嘉義市東區溪興街153巷30弄16號,23.4539759,120.4562452,新店里
10206(實價),公寓,嘉義市嘉義市溪興街153巷30弄31~60號,28.7,3房/1廳/1衛,1 /共5層,33.59,10.13,--,#NAME?,9.2萬,310萬,600台灣嘉義市東區溪興街153巷30弄16號,23.453869,120.4560725,新店里
10207(實價),公寓,嘉義市嘉義市溪興街153巷30弄31~60號,28.8,2房/1廳/1衛,5 /共5層,18.41,5.56,--,#NAME?,4.1萬,75萬,600台灣嘉義市東區溪興街153巷30弄16號,23.453869,120.4560725,新店里
10212(實價),公寓,嘉義市嘉義市溪興街153巷30弄31~60號,31.1,3房/2廳/2衛,4 /共5層,33.04,10.41,--,#NAME?,3.3萬,110萬,600台灣嘉義市東區溪興街153巷30弄16號,23.453869,120.4560725,新店里
10209(實價),透天厝,嘉義市嘉義市溪興街6巷1弄1~30號,0.3,4房/2廳/4衛,1 /共4層,61.65,27.4,--,#NAME?,12.3萬,760萬,600台灣嘉義市東區溪興街159-169號,23.4549728,120.4563933,新店里
10209(實價),透天厝,嘉義市嘉義市溪興街6巷1弄1~30號,0.3,4房/2廳/4衛,1 /共4層,64.85,35.21,--,#NAME?,11.8萬,765萬,600台灣嘉義市東區溪興街159-169號,23.4549728,120.4563933,新店里
10209(實價),透天厝,嘉義市嘉義市溪興街6巷1弄1~30號,0.3,4房/2廳/4衛,1 /共4層,61.91,33.57,--,#NAME?,12.1萬,750萬,600台灣嘉義市東區溪興街159-169號,23.4549728,120.4563933,新店里
10209(實價),透天厝,嘉義市嘉義市溪興街6巷1弄1~30號,0.3,4房/2廳/4衛,1 /共4層,61.91,34.08,--,#NAME?,12.1萬,750萬,600台灣嘉義市東區溪興街159-169號,23.4549728,120.4563933,頂庄里
10209(實價),透天厝,嘉義市嘉義市溪興街6巷1弄1~30號,0.3,4房/2廳/4衛,1 /共4層,63.96,29.48,--,#NAME?,11.6萬,745萬,600台灣嘉義市東區溪興街159-169號,23.4549728,120.4563933,頂庄里
10209(實價),透天厝,嘉義市嘉義市溪興街6巷1弄1~30號,0.3,4房/2廳/4衛,1 /共4層,63.94,32.96,--,#NAME?,11.8萬,755萬,600台灣嘉義市東區溪興街159-169號,23.4549728,120.4563933,頂庄里
10209(實價),透天厝,嘉義市嘉義市溪興街6巷1弄1~30號,0.3,4房/2廳/4衛,1 /共4層,61.65,30.59,--,#NAME?,12.2萬,750萬,600台灣嘉義市東區溪興街159-169號,23.4549728,120.4563933,頂庄里
10209(實價),透天厝,嘉義市嘉義市溪興街6巷1弄1~30號,0.3,4房/2廳/4衛,1 /共4層,61.91,33.57,--,#NAME?,12.4萬,768萬,600台灣嘉義市東區溪興街159-169號,23.4549728,120.4563933,頂庄里
10209(實價),透天厝,嘉義市嘉義市溪興街6巷1弄1~30號,0.3,4房/2廳/4衛,1 /共4層,69.38,37.51,--,#NAME?,12.8萬,890萬,600台灣嘉義市東區溪興街159-169號,23.4549728,120.4563933,頂庄里
10210(實價),透天厝,嘉義市嘉義市溪興街21巷1弄1~30號,8.4,4房/2廳/4衛,1 /共4層,64.91,33.85,--,#NAME?,11萬,715萬,600台灣嘉義市東區溪興街159-169號,23.4549728,120.4563933,義教里
10203(實價),公寓,嘉義市嘉義市溪興街181~210號,30.3,3房/2廳/2衛,4 /共5層,34.44,10.09,--,#NAME?,3.6萬,125萬,600台灣嘉義市東區溪興街179-185號,23.4547661,120.4560574,義教里
10212(實價),公寓,嘉義市嘉義市溪興街181~210號,31,3房/1廳/2衛,5 /共5層,34.44,10.09,--,#NAME?,3.5萬,120萬,600台灣嘉義市東區溪興街179-185號,23.4547661,120.4560574,義教里
10212(實價),透天厝,嘉義市嘉義市興村里溪興街6巷8弄1~30號,0.5,7房/2廳/7衛,1 /共5層,130.6,68.87,--,#NAME?,13.5萬,1760萬,600台灣嘉義市東區溪興街1號,23.4559806,120.458689,頂庄里
10202(實價),透天厝,嘉義市嘉義市興村里溪興街231巷22弄1~30號,28.8,3房/1廳/2衛,1 /共2層,38.37,31.76,--,#NAME?,13萬,500萬,600台灣嘉義市東區溪興街231巷22弄18號,23.4532015,120.4552755,頂庄里
10207(實價),透天厝,嘉義市嘉義市溪興街231巷24弄91~120號,23.8,4房/3廳/3衛,1 /共3層,43.69,26.32,--,#NAME?,9.9萬,433萬,600台灣嘉義市東區溪興街231巷24弄96號,23.4526513,120.4561922,新店里
10204(實價),住宅大樓(含車位),嘉義市嘉義市溪興街91~120號,20.3,4房/2廳/2衛,14 /共16層,61.25,5.08,--,#NAME?,4.9萬,298萬,600台灣嘉義市東區溪興街75-129號,23.4556029,120.4575015,興村里
10208(實價),住宅大樓(含車位),嘉義市嘉義市溪興街91~120號,20.7,4房/2廳/2衛,9 /共16層,66.86,5.47,--,#NAME?,4.9萬,330萬,600台灣嘉義市東區溪興街75-129號,23.4556029,120.4575015,興村里
10202(實價),透天厝,嘉義市嘉義市義教西路1~30號,5.3,4房/3廳/5衛,1 /共4層,93.91,39.04,--,#NAME?,11.5萬,1080萬,600台灣嘉義市東區義教西路30號,23.4925904,120.4662499,興村里
10209(實價),透天厝,嘉義市嘉義市義教西路1~30號,5.9,4房/2廳/4衛,1 /共4層,94.62,41.44,--,#NAME?,14.6萬,1380萬,600台灣嘉義市東區義教西路30號,23.4925904,120.4662499,興村里
10205(實價),透天厝,嘉義市嘉義市義教西路46巷1~30號,7.8,5房/3廳/5衛,1 /共3層,82,91.69,--,#NAME?,19萬,1560萬,600台灣嘉義市東區義教西路46巷1號,23.4935271,120.4665707,興村里
10210(實價),透天厝,嘉義市嘉義市義教西路61~90號,24.7,3房/2廳/2衛,1 /共2層,48.92,22.99,--,#NAME?,10.8萬,530萬,600台灣嘉義市東區義教西路90號,23.4943199,120.4667646,興村里
10208(實價),透天厝,嘉義市嘉義市義教東路128巷1~30號,6.3,5房/3廳/5衛,1 /共4層,78.64,39.42,--,#NAME?,12.7萬,1000萬,600台灣嘉義市東區義教東路30號,23.4932528,120.4688085,興村里
10212(實價),透天厝,嘉義市嘉義市義教東路128巷1~30號,6.6,4房/3廳/4衛,1 /共3層,56.46,38.21,--,#NAME?,15.1萬,850萬,600台灣嘉義市東區義教東路30號,23.4932528,120.4688085,興村里
10205(實價),透天厝,嘉義市嘉義市新店里2鄰義教街117巷31~60號,37.4,3房/2廳/2衛,1 /共2層,26.69,23.29,--,#NAME?,12.2萬,325萬,600台灣嘉義市東區義教街117巷52號,23.4946534,120.4654771,興村里
10207(實價),透天厝,嘉義市嘉義市義教街117巷1~30號,37.8,3房/1廳/1衛,1 /共2層,26.58,25.11,--,#NAME?,4.9萬,128萬,600台灣嘉義市東區義教街117巷52號,23.4946534,120.4654771,蘭潭里
10207(實價),透天厝,嘉義市嘉義市義教街117巷31~60號,37.6,3房/1廳/2衛,1 /共2層,26.69,23.29,--,#NAME?,16.4萬,439萬,600台灣嘉義市東區義教街117巷52號,23.4946534,120.4654771,頂庄里
